rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
553,0.39,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
554,0.39,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
555,0.39,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
556,0.39,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
557,0.39,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
558,0.4,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
559,0.4,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
560,0.4,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
561,0.41,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
562,0.41,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
563,0.4,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
564,0.41,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
565,0.41,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
566,0.41,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
567,0.42,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
568,0.42,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
569,0.42,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
570,0.42,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
571,0.42,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
572,0.38,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
573,0.38,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
574,0.38,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
575,0.38,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
576,0.38,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
577,0.39,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
578,0.39,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
579,0.39,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
580,0.39,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
581,0.39,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
582,0.4,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
583,0.4,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
584,0.4,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
585,0.4,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
586,0.4,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
587,0.41,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
588,0.41,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
589,0.41,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
590,0.41,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
591,0.41,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
592,0.42,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
593,0.42,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
594,0.42,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
595,0.42,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
596,0.42,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
597,0.38,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
598,0.38,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
599,0.38,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
600,0.38,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
601,0.38,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
602,0.39,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
603,0.39,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
604,0.39,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
605,0.39,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
606,0.39,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
607,0.4,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
608,0.4,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
609,0.4,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
610,0.4,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
611,0.4,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
612,0.41,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
613,0.41,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
614,0.41,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
615,0.41,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
616,0.42,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
617,0.41,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
618,0.42,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
619,0.42,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
620,0.42,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
621,0.42,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
622,0.43,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
623,0.43,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
624,0.43,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
625,0.43,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
626,0.43,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
627,0.44,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
628,0.44,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
629,0.44,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
630,0.44,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
631,0.44,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
632,0.45,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
633,0.45,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
634,0.45,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
635,0.45,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
636,0.45,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
637,0.46,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
638,0.46,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
639,0.46,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
640,0.46,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
641,0.46,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
642,0.47,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
643,0.47,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
644,0.47,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
645,0.47,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
646,0.47,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
647,0.43,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
648,0.43,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
649,0.43,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
650,0.43,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
651,0.43,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
652,0.44,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
653,0.44,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
654,0.44,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
655,0.44,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
656,0.45,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
657,0.44,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
658,0.45,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
659,0.46,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
660,0.45,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
661,0.45,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
662,0.45,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
663,0.46,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
664,0.46,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
665,0.46,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
666,0.46,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
667,0.47,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
668,0.47,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
669,0.47,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
670,0.47,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
671,0.47,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
672,0.43,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
673,0.43,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
674,0.43,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
675,0.43,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
676,0.44,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
677,0.44,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
678,0.43,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
679,0.44,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
680,0.44,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
681,0.44,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
682,0.45,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
683,0.45,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
684,0.45,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
685,0.46,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
686,0.45,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
687,0.46,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
688,0.46,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
689,0.46,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
690,0.46,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
691,0.47,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
692,0.47,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
