rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
1657,0.48,0.17,0.0,0.05,0.02,0.995,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1658,0.49,0.17,0.0,0.05,0.02,0.995,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1659,0.5,0.17,0.0,0.05,0.02,0.995,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1660,0.51,0.17,0.0,0.05,0.02,0.995,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1661,0.52,0.17,0.0,0.05,0.02,0.995,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1662,0.23,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1663,0.24,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1664,0.25,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1665,0.26,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1666,0.27,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1667,0.23,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1668,0.24,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1669,0.25,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1670,0.26,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1671,0.27,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1672,0.28,0.18,0.0,0.05,0.02,0.985,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1673,0.28,0.18,0.0,0.05,0.02,0.988,1,-10.3396,602.0223,385.35,731.6049,1877,3317.2,261.2,50.4,15.4,0.0,25.405,67.14,0,0,2.126,4.6031,1.5435,2000
1674,0.23,0.19,0.0,0.05,0.02,0.98,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1675,0.24,0.19,0.0,0.05,0.02,0.98,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1676,0.25,0.19,0.0,0.05,0.02,0.98,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1677,0.29,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1678,0.3,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1679,0.31,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1680,0.32,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1681,0.29,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1682,0.3,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1683,0.31,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1684,0.32,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1685,0.33,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1686,0.34,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1687,0.35,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1688,0.36,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1689,0.37,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1690,0.33,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1691,0.34,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1692,0.35,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1693,0.36,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1694,0.37,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1695,0.38,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1696,0.39,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1697,0.4,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1698,0.41,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1699,0.42,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1700,0.38,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1701,0.39,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1702,0.4,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1703,0.41,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1704,0.42,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1705,0.43,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1706,0.44,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1707,0.45,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1708,0.46,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1709,0.47,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1710,0.43,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1711,0.44,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1712,0.45,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1713,0.46,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1714,0.47,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1715,0.48,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1716,0.49,0.18,0.0,0.05,0.02,0.985,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1717,0.48,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1718,0.49,0.18,0.0,0.05,0.02,0.988,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1719,0.48,0.18,0.0,0.05,0.02,0.992,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1720,0.49,0.18,0.0,0.05,0.02,0.992,1,-10.3397,602.0217,385.35,731.6054,1877,3317.2,261.2,50.4,15.4,0.0,25.41,67.135,0,0,2.1254,4.6032,1.5434,2000
1721,0.23,0.2,0.0,0.05,0.02,0.98,1,-10.3397,602.0209,385.35,731.606,1877,3317.2,261.2,50.4,15.4,0.0,25.415,67.13,0,0,2.1246,4.6032,1.5432,2000
1722,0.24,0.2,0.0,0.05,0.02,0.98,1,-10.3397,602.0209,385.35,731.606,1877,3317.2,261.2,50.4,15.4,0.0,25.415,67.13,0,0,2.1246,4.6032,1.5432,2000
1723,0.43,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1724,0.44,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1725,0.45,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1726,0.46,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1727,0.47,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1728,0.43,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1729,0.43,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1730,0.43,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1731,0.44,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1732,0.44,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1733,0.44,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1734,0.45,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1735,0.45,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1736,0.45,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1737,0.46,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1738,0.46,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1739,0.46,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1740,0.47,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1741,0.47,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1742,0.47,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1743,0.43,0.15,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1744,0.43,0.16,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1745,0.43,0.17,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1746,0.44,0.15,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1747,0.44,0.17,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1748,0.44,0.16,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1749,0.45,0.16,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1750,0.45,0.17,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1751,0.46,0.15,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1752,0.46,0.16,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1753,0.46,0.17,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1754,0.47,0.15,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1755,0.47,0.16,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1756,0.47,0.17,0.0,0.05,0.02,0.988,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1757,0.43,0.16,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1758,0.43,0.15,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1759,0.44,0.15,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1760,0.44,0.16,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1761,0.45,0.15,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1762,0.45,0.16,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1763,0.46,0.15,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1764,0.46,0.16,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1765,0.47,0.16,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1766,0.47,0.15,0.0,0.05,0.02,0.992,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1767,0.43,0.15,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1768,0.44,0.15,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1769,0.45,0.15,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1770,0.46,0.15,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1771,0.46,0.16,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1772,0.47,0.16,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1773,0.47,0.15,0.0,0.05,0.02,0.995,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1774,0.48,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1775,0.49,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1776,0.5,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1777,0.51,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1778,0.52,0.17,0.0,0.05,0.02,0.98,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1779,0.48,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1780,0.48,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1781,0.48,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1782,0.49,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1783,0.49,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1784,0.49,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1785,0.5,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1786,0.5,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1787,0.5,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1788,0.51,0.15,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1789,0.51,0.16,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
1790,0.51,0.17,0.0,0.05,0.02,0.985,1,-10.3435,602.0403,385.35,732.5857,1875.2,3317.2,261.7,50.4,15.4,0.0,25.465,67.085,0,0,2.144,4.6253,1.5362,2000
